"","latitude","longitude","yearcollected","monthcollected","daycollected","sname","depth","depthprecision","bottomdepth","collectioncode","collector","minimumdepth","maximumdepth","fieldnumber","observedindividualcount"
"16592",45.06667,-65.98333,1976,7,13,"Melanogrammus aeglefinus",47.5,1.5,89,"SUMMER","ATC",46,49,"ATC1976250-5",7
"16593",43.15,-61.76667,1975,7,23,"Myoxocephalus octodecemspinosus",49.5,0.5,47,"SUMMER","ATC",49,50,"ATC1975236-60",6
"16594",43.26667,-63.18333,1977,7,16,"Anarhichas lupus",83.5,2.5,137,"SUMMER","ATC",81,86,"ATC1977265-53",1
"16595",44.1,-61.25,1975,7,29,"Glyptocephalus cynoglossus",50,5,82,"SUMMER","ATC",45,55,"ATC1975237-4",14
"16596",43.18333,-64.08333,1970,7,13,"Gadus morhua",47,1,89,"SUMMER","ATC",46,48,"ATC1970175-45",5
"16597",43.2,-63.33333,1976,7,19,"Amblyraja radiata",79,0,146,"SUMMER","ATC",79,79,"ATC1976250-50",2
"16598",44.66667,-65.98333,1972,6,30,"Anarhichas lupus",49.5,0.5,64,"SUMMER","ATC",49,50,"ATC1972200-57",2
"16599",44.36667,-66.3,1975,7,16,"Malacoraja senta",49.5,2.5,74,"SUMMER","ATC",47,52,"ATC1975236-14",11
"16600",44.35,-59.1,1976,8,2,"Gadus morhua",55,5,117,"SUMMER","ATC",50,60,"ATC1976251-48",11
"16601",42.56667,-64.45,1970,7,11,"Lophius americanus",200,14,549,"SUMMER","ATC",186,214,"ATC1970175-35",1
"16602",43.66667,-63.36667,1980,7,14,"Gadus morhua",53.5,0.5,108,"SUMMER","ATC",53,54,"ATC1980306-62",2
"16603",45.21667,-58.48333,1980,7,24,"Sebastes",69.5,3.5,130,"SUMMER","ATC",66,73,"ATC1980307-62",1
"16604",46.01667,-58.4,1979,7,26,"Enchelyopus cimbrius",180.5,2.5,280,"SUMMER","ATC",178,183,"ATC1979293-61",1
"16605",43.35,-60.73333,1975,7,30,"Malacoraja senta",133,7,327,"SUMMER","ATC",126,140,"ATC1975237-9",1
"16606",44.68333,-66.56667,1977,7,9,"Zoarces americanus",95,5,159,"SUMMER","ATC",90,100,"ATC1977265-1",4
"16607",44.7,-66.03333,1976,7,14,"Melanogrammus aeglefinus",55,0,92,"SUMMER","ATC",55,55,"ATC1976250-10",2
"16608",44.73333,-57.71667,1972,7,10,"Gadus morhua",20.5,0.5,36,"SUMMER","ATC",20,21,"ATC1972201-34",22
"16609",43.25,-63.35,1974,7,16,"Helicolenus dactylopterus",77.5,1.5,138,"SUMMER","ATC",76,79,"ATC1974225-53",1
"16610",44.85,-59.6,1972,7,14,"Anarhichas lupus",64,8,155,"SUMMER","ATC",56,72,"ATC1972201-63",1
"16611",43.48333,-62.35,1979,7,15,"Amblyraja radiata",54.5,0.5,76,"SUMMER","ATC",54,55,"ATC1979292-73",4
"16612",43.46667,-62.55,1970,7,15,"Melanogrammus aeglefinus",51.5,2.5,86,"SUMMER","ATC",49,54,"ATC1970175-63",70
"16613",46.71667,-59.83333,1971,7,20,"Amblyraja radiata",44,2,69,"SUMMER","ATC",42,46,"ATC1971189-61",8
"16614",44.35,-66.66667,1976,7,14,"Myoxocephalus octodecemspinosus",102.5,1.5,192,"SUMMER","ATC",101,104,"ATC1976250-12",4
"16615",42.96667,-62.03333,1973,7,19,"Illex illecebrosus",130,0,337,"SUMMER","ATC",130,130,"ATC1973212-67",69
"16616",44.35,-62.4,1973,7,23,"Urophycis tenuis",125,0,222,"SUMMER","ATC",125,125,"ATC1973213-2",2
"16617",44.51667,-66.16667,1974,7,10,"Lophius americanus",44,1,80,"SUMMER","ATC",43,45,"ATC1974225-11",1
"16618",42.26667,-65.25,1977,7,13,"Merluccius albidus",187.5,47.5,326,"SUMMER","ATC",140,235,"ATC1977265-35",1
"16619",44.01667,-66.88333,1979,3,7,"Melanogrammus aeglefinus",77,3,137,"SPRING","HAM",74,80,"HAM1979013-10",333
"16620",43.68333,-61.13333,1977,7,18,"Merluccius bilinearis",25,0,47,"SUMMER","ATC",25,25,"ATC1977265-73",15
"16621",44.28333,-58.06667,1980,3,8,"Aspidophoroides monopterygius",70.5,0.5,97,"SPRING","HAM",70,71,"HAM1980033-14",1
"16622",44.76667,-59.48333,1977,7,27,"Reinhardtius hippoglossoides",135,20,95,"SUMMER","ATC",115,155,"ATC1977266-32",1
"16623",43.11667,-64,1971,7,8,"Sebastes",49.5,0.5,97,"SUMMER","ATC",49,50,"ATC1971188-44",6
"16624",44.16667,-59.85,1970,7,22,"Glyptocephalus cynoglossus",90.5,5.5,132,"SUMMER","ATC",85,96,"ATC1970176-15",5
"16625",42.83333,-66.5,1979,7,11,"Melanogrammus aeglefinus",87,2,151,"COMPARE","HAM",85,89,"HAM1979020-41",26
"16626",44.51667,-59.96667,1972,7,14,"Hippoglossoides platessoides",45.5,0.5,72,"SUMMER","ATC",45,46,"ATC1972201-62",14
"16627",46.35,-59.66667,1979,7,27,"Gadus morhua",41,1,82,"SUMMER","ATC",40,42,"ATC1979293-66",4
"16628",41.78333,-65.91667,1980,3,25,"Melanogrammus aeglefinus",58,0,166,"SPRING","HAM",58,58,"HAM1980034-45",91
"16629",44.5,-60,1975,7,31,"Anarhichas lupus",47,2,102,"SUMMER","ATC",45,49,"ATC1975237-22",2
"16630",46.45,-59.3,1973,8,2,"Zoarces americanus",92.5,7.5,145,"SUMMER","ATC",85,100,"ATC1973213-75",3
"16631",45.03333,-66.2,1979,7,10,"Clupea harengus",51.5,0.5,97,"COMPARE","HAM",51,52,"HAM1979020-26",1
"16632",43.68333,-59.83333,1974,7,17,"Glyptocephalus cynoglossus",41.5,0.5,89,"SUMMER","ATC",41,42,"ATC1974225-64",1
"16633",44.55,-57.36667,1980,7,23,"Gadus morhua",36.5,0.5,58,"COMPARE","HAM",36,37,"HAM1980038-53",21
"16634",44.01667,-62.21667,1980,7,27,"Argentina silus",66.5,0.5,119,"COMPARE","HAM",66,67,"HAM1980038-82",14
"16635",43.23333,-64.23333,1978,7,14,"Melanogrammus aeglefinus",43,1,86,"SUMMER","ATC",42,44,"ATC1978279-43",35
"16636",44.65,-61,1978,11,21,"Glyptocephalus cynoglossus",77,3,123,"FALL","HAM",74,80,"HAM1978009-39",3
"16637",43.26667,-63.25,1975,7,21,"Hippoglossus hippoglossus",75,1,132,"SUMMER","ATC",74,76,"ATC1975236-51",1
"16638",43.68333,-61.13333,1977,7,18,"Zoarces americanus",25,0,47,"SUMMER","ATC",25,25,"ATC1977265-73",2
"16639",44.63333,-61.53333,1972,7,13,"Lophius americanus",86,0,145,"SUMMER","ATC",86,86,"ATC1972201-55",2
"16640",44.85,-61.21667,1977,7,19,"Lophius americanus",102,2,140,"SUMMER","ATC",100,104,"ATC1977265-85",2
"16641",43.3,-64.75,1973,7,17,"Leucoraja ocellata",46,1,104,"SUMMER","ATC",45,47,"ATC1973212-53",1
"16642",45.2,-57.63333,1980,3,7,"Triglops murrayi",153.5,0.5,233,"SPRING","HAM",153,154,"HAM1980033-10",1
"16643",44.76667,-59.48333,1977,7,27,"Malacoraja senta",135,20,95,"SUMMER","ATC",115,155,"ATC1977266-32",1
"16644",43.6,-61.15,1970,7,20,"Illex illecebrosus",30.5,2.5,42,"SUMMER","ATC",28,33,"ATC1970176-5",9
"16645",44.15,-66.56667,1973,7,11,"Pseudopleuronectes americanus",49,0,90,"SUMMER","ATC",49,49,"ATC1973212-18",9
"16646",44.13333,-66.56667,1970,7,8,"Amblyraja radiata",49.5,2.5,93,"SUMMER","ATC",47,52,"ATC1970175-13",1
"16647",44.43333,-61.23333,1970,7,21,"Scomber scombrus",59.5,2.5,121,"SUMMER","ATC",57,62,"ATC1970176-9",3
"16648",45.68333,-57.96667,1977,7,29,"Reinhardtius hippoglossoides",175,0,312,"SUMMER","ATC",175,175,"ATC1977266-44",2
"16649",46.51667,-59.41667,1970,7,30,"Gadus morhua",84.5,2.5,143,"SUMMER","ATC",82,87,"ATC1970176-67",288
"16650",44,-61.11667,1971,7,15,"Melanogrammus aeglefinus",32,1,58,"SUMMER","ATC",31,33,"ATC1971189-25",91
"16651",45.06667,-59.76667,1980,3,6,"Hippoglossoides platessoides",67.5,1.5,123,"SPRING","HAM",66,69,"HAM1980033-4",14
"16652",42.9,-62.75,1979,7,13,"Illex illecebrosus",61,1,108,"SUMMER","ATC",60,62,"ATC1979292-61",29
"16653",44.45,-57.3,1979,7,25,"Gadus morhua",65,4,385,"SUMMER","ATC",61,69,"ATC1979293-53",13
"16654",44.56667,-66.2,1979,7,9,"Lophius americanus",57.5,2.5,114,"COMPARE","HAM",55,60,"HAM1979020-20",1
"16655",43.48333,-66.58333,1980,7,8,"Myoxocephalus octodecemspinosus",58,3,94,"COMPARE","HAM",55,61,"HAM1980037-7",3
"16656",44.43333,-60.38333,1980,7,21,"Hippoglossoides platessoides",28,1,48,"SUMMER","ATC",27,29,"ATC1980307-34",29
"16657",43.15,-61.41667,1978,7,16,"Glyptocephalus cynoglossus",104,6,561,"SUMMER","ATC",98,110,"ATC1978279-57",3
"16658",45.01667,-57.48333,1978,7,27,"Glyptocephalus cynoglossus",124,4,242,"SUMMER","ATC",120,128,"ATC1978280-33",1
"16659",42.7,-64.23333,1980,10,4,"Amblyraja radiata",114,6,373,"FALL","HAM",108,120,"HAM1980042-28",1
"16660",43.46667,-60.1,1978,7,26,"Hippoglossus hippoglossus",110,2,281,"SUMMER","ATC",108,112,"ATC1978280-16",1
"16661",43.91667,-63.81667,1978,7,18,"Melanogrammus aeglefinus",101,1,180,"SUMMER","ATC",100,102,"ATC1978279-78",1
"16662",44.83333,-66,1980,3,27,"Pollachius virens",112,0,99,"SPRING","HAM",112,112,"HAM1980034-61",2
"16663",43.18333,-62.35,1979,3,29,"Scomber scombrus",54.5,0.5,107,"SPRING","HAM",54,55,"HAM1979014-70",2
"16664",44,-66.41667,1980,7,9,"Myoxocephalus octodecemspinosus",38,2,67,"SUMMER","ATC",36,40,"ATC1980306-12",6
"16665",44.71667,-66.13333,1980,7,9,"Melanogrammus aeglefinus",56,1,104,"COMPARE","HAM",55,57,"HAM1980037-14",8
"16666",45.41667,-58.06667,1978,11,23,"Hippoglossoides platessoides",107,21,147,"FALL","HAM",86,128,"HAM1978009-48",811
"16667",43.25,-61.2,1980,7,19,"Hippoglossoides platessoides",138,11,471,"COMPARE","HAM",127,149,"HAM1980038-15",2
"16668",45.43333,-58.36667,1980,7,23,"Leucoraja ocellata",43,0,73,"COMPARE","HAM",43,43,"HAM1980038-60",2
"16669",44.66667,-59.16667,1980,7,21,"Anarhichas lupus",57.5,3.5,114,"COMPARE","HAM",54,61,"HAM1980038-39",12
"16670",42.98333,-61.95,1978,12,6,"Glyptocephalus cynoglossus",131,3,254,"FALL","HAM",128,134,"HAM1978010-28",9
"16671",45.28333,-65.35,1980,10,6,"Scophthalmus aquosus",29.5,1.5,47,"FALL","HAM",28,31,"HAM1980042-51",1
"16672",44.56667,-66.2,1979,7,9,"Gadus morhua",57.5,2.5,114,"COMPARE","HAM",55,60,"HAM1979020-20",17
"16673",43.61667,-67.5,1980,3,26,"Amblyraja radiata",122,0,221,"SPRING","HAM",122,122,"HAM1980034-57",8
"16674",42.81667,-67.35,1979,7,11,"Amblyraja radiata",112,1,203,"COMPARE","HAM",111,113,"HAM1979020-36",1
"16675",44.71667,-66.13333,1980,7,9,"Gadus morhua",56,1,104,"COMPARE","HAM",55,57,"HAM1980037-14",16
"16676",44.71667,-66.13333,1980,7,9,"Hemitripterus americanus",56,1,104,"COMPARE","HAM",55,57,"HAM1980037-14",3
"16677",44.36667,-57.96667,1979,10,22,"Phycis chesteri",57.5,1.5,240,"FALL","HAM",56,59,"HAM1979026-44",3
"16678",45.43333,-58.36667,1980,7,23,"Gadus morhua",43,0,73,"COMPARE","HAM",43,43,"HAM1980038-60",26
"16679",42.46667,-65.7,1980,10,4,"Anarhichas lupus",48.5,1.5,89,"FALL","HAM",47,50,"HAM1980042-34",1
"16680",44.83333,-65.7,1971,6,30,"Zoarces americanus",39.5,0.5,71,"SUMMER","ATC",39,40,"ATC1971188-7",2
"16681",43.48333,-66.58333,1980,7,8,"Aspidophoroides monopterygius",58,3,94,"COMPARE","HAM",55,61,"HAM1980037-7",1
"16682",43.03333,-67.35,1979,3,9,"Urophycis chuss",120,2,212,"SPRING","HAM",118,122,"HAM1979013-29",8
"16683",44.18333,-59.25,1979,10,20,"Urophycis chuss",122.5,19.5,252,"FALL","HAM",103,142,"HAM1979026-30",2
"16684",43.31667,-64.83333,1971,7,6,"Gadus morhua",45.5,1.5,95,"SUMMER","ATC",44,47,"ATC1971188-37",3
"16685",42.95,-62.46667,1971,7,13,"Lophius americanus",188.5,17.5,508,"SUMMER","ATC",171,206,"ATC1971189-9",1
"16686",42.35,-67.51667,1979,7,11,"Urophycis tenuis",179.5,3.5,292,"COMPARE","HAM",176,183,"HAM1979020-38",18
"16687",43.46667,-60.15,1980,10,17,"Malacoraja senta",116.5,5.5,241,"FALL","HAM",111,122,"HAM1980043-13",3
"16688",44.15,-62.51667,1971,7,12,"Clupea harengus",85,5,150,"SUMMER","ATC",80,90,"ATC1971189-3",4
"16689",45.3,-58.9,1979,10,23,"Melanogrammus aeglefinus",44.5,0.5,108,"FALL","HAM",44,45,"HAM1979026-53",3
"16690",44.76667,-59.48333,1977,7,27,"Glyptocephalus cynoglossus",135,20,95,"SUMMER","ATC",115,155,"ATC1977266-32",3
"16691",43.88333,-63.78333,1978,7,18,"Merluccius bilinearis",110.5,1.5,207,"SUMMER","ATC",109,112,"ATC1978279-77",106
"16692",43.71667,-64.41667,1980,7,8,"Glyptocephalus cynoglossus",87,5,149,"SUMMER","ATC",82,92,"ATC1980306-2",3
"16693",44.7,-60.53333,1973,7,24,"Scomber scombrus",19.5,0.5,35,"SUMMER","ATC",19,20,"ATC1973213-7",1
"16694",43.96667,-61.78333,1979,10,16,"Merluccius bilinearis",79.5,1.5,124,"FALL","HAM",78,81,"HAM1979026-2",78
"16695",45.65,-58.11667,1980,10,22,"Lophius americanus",68,2,120,"FALL","HAM",66,70,"HAM1980043-56",1
"16696",44.43333,-61.23333,1970,7,21,"Clupea harengus",59.5,2.5,121,"SUMMER","ATC",57,62,"ATC1970176-9",5
"16697",42.48333,-65.61667,1970,7,11,"Leucoraja erinacea",49,1,92,"SUMMER","ATC",48,50,"ATC1970175-28",27
"16698",44.85,-59.6,1972,7,14,"Amblyraja radiata",64,8,155,"SUMMER","ATC",56,72,"ATC1972201-63",2
"16699",44.08333,-62.28333,1980,7,17,"Amblyraja radiata",76.5,4.5,120,"COMPARE","HAM",72,81,"HAM1980038-1",2
"16700",42.31667,-67.45,1974,7,12,"Melanogrammus aeglefinus",163.5,2.5,296,"SUMMER","ATC",161,166,"ATC1974225-25",3
"16701",42.48333,-67.35,1972,6,28,"Urophycis tenuis",173.5,2.5,326,"SUMMER","ATC",171,176,"ATC1972200-43",4
"16702",43.35,-61.5,1975,7,23,"Glyptocephalus cynoglossus",41,1,13,"SUMMER","ATC",40,42,"ATC1975236-62",1
"16703",42.8,-65.35,1974,7,14,"Triglops murrayi",59.5,3.5,119,"SUMMER","ATC",56,63,"ATC1974225-37",1
"16704",43.9,-66.36667,1976,7,14,"Squalus acanthias",30,0,58,"SUMMER","ATC",30,30,"ATC1976250-16",1
"16705",44.91667,-57.61667,1976,8,3,"Hemitripterus americanus",22,0,46,"SUMMER","ATC",22,22,"ATC1976251-60",1
"16706",43.68333,-61.13333,1977,7,18,"Pseudopleuronectes americanus",25,0,47,"SUMMER","ATC",25,25,"ATC1977265-73",9
"16707",42.98333,-62.01667,1977,7,17,"Hippoglossoides platessoides",105,0,207,"SUMMER","ATC",105,105,"ATC1977265-61",8
"16708",45.15,-65.2,1978,7,10,"Urophycis tenuis",44.5,0.5,77,"SUMMER","ATC",44,45,"ATC1978279-7",1
"16709",44.15,-62.51667,1971,7,12,"Hippoglossoides platessoides",85,5,150,"SUMMER","ATC",80,90,"ATC1971189-3",8
"16710",47.46667,-60.46667,1971,7,22,"Melanogrammus aeglefinus",80.5,3.5,104,"SUMMER","ATC",77,84,"ATC1971189-70",12
"16711",43.8,-60.53333,1978,7,25,"Gadus morhua",27.5,0.5,48,"SUMMER","ATC",27,28,"ATC1978280-12",93
"16712",44.33333,-57.85,1980,7,22,"Hippoglossoides platessoides",61,2,136,"SUMMER","ATC",59,63,"ATC1980307-51",63
"16713",45.45,-57.78333,1974,7,31,"Enchelyopus cimbrius",162,0,276,"SUMMER","ATC",162,162,"ATC1974226-65",1
"16714",46.71667,-60.11667,1975,8,6,"Glyptocephalus cynoglossus",74,0,134,"SUMMER","ATC",74,74,"ATC1975237-73",5
"16715",44.16667,-62.28333,1972,7,7,"Sebastes",90.5,0.5,157,"SUMMER","ATC",90,91,"ATC1972201-2",32
"16716",45.86667,-58.6,1974,8,2,"Anarhichas denticulatus",129.5,8.5,256,"SUMMER","ATC",121,138,"ATC1974226-73",1
"16717",45.2,-65.7,1974,7,9,"Melanogrammus aeglefinus",48,4,57,"SUMMER","ATC",44,52,"ATC1974225-6",31
"16718",42.31667,-67.45,1974,7,12,"Brosme brosme",163.5,2.5,296,"SUMMER","ATC",161,166,"ATC1974225-25",3
"16719",43.48333,-64.96667,1974,7,14,"Hippoglossoides platessoides",69,1,131,"SUMMER","ATC",68,70,"ATC1974225-39",10
"16720",42.91667,-65.8,1976,7,16,"Anarhichas lupus",89.5,0.5,152,"SUMMER","ATC",89,90,"ATC1976250-30",2
"16721",43.71667,-63.6,1972,6,25,"Urophycis tenuis",124,4,215,"SUMMER","ATC",120,128,"ATC1972200-20",4
"16722",43.73333,-61.51667,1976,7,28,"Hemitripterus americanus",29.5,1.5,52,"SUMMER","ATC",28,31,"ATC1976251-13",1
"16723",43.51667,-61.41667,1980,3,18,"Leucoraja ocellata",38.5,2.5,29,"SPRING","HAM",36,41,"HAM1980034-4",45
"16724",44.93333,-65.75,1973,7,11,"Leucoraja erinacea",47.5,0.5,80,"SUMMER","ATC",47,48,"ATC1973212-11",9
"16725",46.43333,-59.98333,1970,7,30,"Melanogrammus aeglefinus",27.5,0.5,44,"SUMMER","ATC",27,28,"ATC1970176-70",6
"16726",44.63333,-66.35,1973,7,11,"Squalus acanthias",73,3,137,"SUMMER","ATC",70,76,"ATC1973212-14",53
"16727",45.68333,-57.96667,1977,7,29,"Nezumia bairdii",175,0,312,"SUMMER","ATC",175,175,"ATC1977266-44",6
"16728",46.43333,-59.1,1970,7,30,"Nezumia bairdii",173.5,5.5,263,"SUMMER","ATC",168,179,"ATC1970176-66",12
"16729",44.11667,-60.35,1973,7,25,"Sebastes",36,1,55,"SUMMER","ATC",35,37,"ATC1973213-11",14
"16730",43.91667,-61.2,1974,7,24,"Limanda ferruginea",30,0,50,"SUMMER","ATC",30,30,"ATC1974226-9",25
"16731",43.1,-62.18333,1978,7,15,"Merluccius bilinearis",59,1,106,"SUMMER","ATC",58,60,"ATC1978279-53",3
"16732",42.81667,-63.18333,1979,7,13,"Helicolenus dactylopterus",179.5,2.5,392,"COMPARE","HAM",177,182,"HAM1979020-59",1
"16733",44,-58.85,1979,7,23,"Hippoglossus hippoglossus",72.5,0.5,141,"SUMMER","ATC",72,73,"ATC1979293-37",1
"16734",45.26667,-60.05,1979,7,21,"Gadus morhua",90.5,13.5,132,"SUMMER","ATC",77,104,"ATC1979293-20",31
"16735",44.01667,-58.93333,1980,7,22,"Melanogrammus aeglefinus",111,2,449,"SUMMER","ATC",109,113,"ATC1980307-47",17
"16736",42.83333,-66.5,1979,7,11,"Gadus morhua",87,2,151,"COMPARE","HAM",85,89,"HAM1979020-41",2
"16737",43.08333,-64.16667,1979,7,7,"Illex illecebrosus",46,2,87,"COMPARE","HAM",44,48,"HAM1979020-8",2
"16738",44.36667,-57.96667,1979,10,22,"Triglops murrayi",57.5,1.5,240,"FALL","HAM",56,59,"HAM1979026-44",3
"16739",44.01667,-62.21667,1980,7,27,"Pollachius virens",66.5,0.5,119,"COMPARE","HAM",66,67,"HAM1980038-82",14
"16740",42.88333,-64.95,1979,7,8,"Hippoglossoides platessoides",48,0,99,"SUMMER","ATC",48,48,"ATC1979292-11",1
"16741",42.9,-62.75,1979,7,13,"Gadus morhua",61,1,108,"SUMMER","ATC",60,62,"ATC1979292-61",1
"16742",44.01667,-63.2,1979,7,19,"Illex illecebrosus",95,1,173,"SUMMER","ATC",94,96,"ATC1979293-1",1
"16743",43.76667,-61.36667,1973,7,25,"Hemitripterus americanus",25.5,0.5,45,"SUMMER","ATC",25,26,"ATC1973213-17",1
"16744",42.5,-65.78333,1980,10,4,"Brosme brosme",48.5,2.5,91,"FALL","HAM",46,51,"HAM1980042-35",2
"16745",42.6,-65.71667,1977,7,13,"Amblyraja radiata",48,0,88,"SUMMER","ATC",48,48,"ATC1977265-33",1
"16746",44.3,-57.86667,1972,7,10,"Myoxocephalus octodecemspinosus",84,2,252,"SUMMER","ATC",82,86,"ATC1972201-31",2
"16747",43.26667,-61.88333,1977,7,17,"Pollachius virens",48.5,0.5,93,"SUMMER","ATC",48,49,"ATC1977265-63",6
"16748",43.43333,-60.25,1979,3,26,"Urophycis tenuis",122.5,1.5,388,"SPRING","HAM",121,124,"HAM1979014-46",1
"16749",42.98333,-61.95,1978,12,6,"Merluccius bilinearis",131,3,254,"FALL","HAM",128,134,"HAM1978010-28",6
"16750",45.36667,-60.08333,1979,10,31,"Illex illecebrosus",79,4,125,"FALL","HAM",75,83,"HAM1979027-4",7
"16751",43.05,-66.75,1978,7,11,"Melanogrammus aeglefinus",104,6,141,"SUMMER","ATC",98,110,"ATC1978279-21",3
"16752",45.68333,-58.96667,1980,10,21,"Sebastes",145,5,228,"FALL","HAM",140,150,"HAM1980043-49",10
"16753",42.81667,-63.18333,1979,7,13,"Nezumia bairdii",179.5,2.5,392,"COMPARE","HAM",177,182,"HAM1979020-59",1
"16754",45.85,-60.05,1980,10,23,"Amblyraja radiata",26.5,4.5,8,"FALL","HAM",22,31,"HAM1980043-67",10
"16755",43.98333,-61.95,1980,3,17,"Merluccius bilinearis",76.5,0.5,135,"SPRING","HAM",76,77,"HAM1980034-2",428
"16756",44.71667,-66.13333,1980,7,9,"Myoxocephalus octodecemspinosus",56,1,104,"COMPARE","HAM",55,57,"HAM1980037-14",10
"16757",44.83333,-66,1980,3,27,"Myoxocephalus octodecemspinosus",112,0,99,"SPRING","HAM",112,112,"HAM1980034-61",22
"16758",46.35,-59.66667,1979,7,27,"Hippoglossoides platessoides",41,1,82,"SUMMER","ATC",40,42,"ATC1979293-66",75
"16759",42.85,-63.83333,1978,7,15,"Argentina silus",80,0,252,"SUMMER","ATC",80,80,"ATC1978279-46",25
"16760",44.55,-57.36667,1980,7,23,"Myoxocephalus octodecemspinosus",36.5,0.5,58,"COMPARE","HAM",36,37,"HAM1980038-53",1
"16761",44.01667,-66.88333,1979,3,7,"Alosa pseudoharengus",77,3,137,"SPRING","HAM",74,80,"HAM1979013-10",20
"16762",43.48333,-67.15,1979,3,9,"Clupea harengus",125.5,1.5,207,"SPRING","HAM",124,127,"HAM1979013-27",16
"16763",42.5,-65.78333,1980,10,4,"Pollachius virens",48.5,2.5,91,"FALL","HAM",46,51,"HAM1980042-35",14
"16764",43.8,-60.53333,1978,7,25,"Amblyraja radiata",27.5,0.5,48,"SUMMER","ATC",27,28,"ATC1978280-12",3
"16765",44.68333,-66.56667,1977,7,9,"Glyptocephalus cynoglossus",95,5,159,"SUMMER","ATC",90,100,"ATC1977265-1",1
"16766",43.26667,-61.2,1978,11,19,"Sebastes",94,6,294,"FALL","HAM",88,100,"HAM1978009-21",3
"16767",45.9,-58.58333,1971,7,20,"Amblyraja radiata",119.5,10.5,137,"SUMMER","ATC",109,130,"ATC1971189-56",18
"16768",43.48333,-62.35,1979,7,15,"Urophycis chuss",54.5,0.5,76,"SUMMER","ATC",54,55,"ATC1979292-73",23
"16769",43.51667,-60.43333,1980,7,19,"Limanda ferruginea",54.5,3.5,107,"COMPARE","HAM",51,58,"HAM1980038-19",21
"16770",44.06667,-61.85,1978,12,5,"Gadus morhua",70.5,3.5,121,"FALL","HAM",67,74,"HAM1978010-21",1
"16771",44.36667,-61.85,1978,12,5,"Hippoglossoides platessoides",91,1,161,"FALL","HAM",90,92,"HAM1978010-19",17
"16772",43.61667,-67.06667,1979,11,7,"Sebastes",105,0,196,"FALL","HAM",105,105,"HAM1979027-62",17
"16773",44.9,-66.01667,1979,3,8,"Scophthalmus aquosus",54,0,98,"SPRING","HAM",54,54,"HAM1979013-22",1
"16774",45.06667,-65.86667,1979,3,8,"Malacoraja senta",48,1,84,"SPRING","HAM",47,49,"HAM1979013-21",1
"16775",44.51667,-62.18333,1980,3,13,"Urophycis chuss",86.5,0.5,167,"SPRING","HAM",86,87,"HAM1980033-44",9
"16776",43.96667,-63.98333,1980,7,7,"Hippoglossoides platessoides",92.5,0.5,172,"COMPARE","HAM",92,93,"HAM1980037-1",14
"16777",44.45,-66.5,1980,3,27,"Alosa pseudoharengus",112.5,0.5,193,"SPRING","HAM",112,113,"HAM1980034-62",1
"16778",43.48333,-66.58333,1980,7,8,"Anarhichas lupus",58,3,94,"COMPARE","HAM",55,61,"HAM1980037-7",1
"16779",43.6,-64.05,1980,7,14,"Merluccius bilinearis",105,3,170,"COMPARE","HAM",102,108,"HAM1980037-52",113
"16780",44.53333,-61.03333,1979,10,19,"Leucoraja ocellata",48,1,102,"FALL","HAM",47,49,"HAM1979026-22",2
"16781",43.13333,-62.03333,1980,7,19,"Myoxocephalus octodecemspinosus",55,1,105,"COMPARE","HAM",54,56,"HAM1980038-10",3
"16782",43.6,-63.73333,1980,3,20,"Gadus morhua",130,0,228,"SPRING","HAM",130,130,"HAM1980034-20",2
"16783",43.6,-63.73333,1980,3,20,"Pollachius virens",130,0,228,"SPRING","HAM",130,130,"HAM1980034-20",1
"16784",43.31667,-60.76667,1979,3,27,"Phycis chesteri",138.5,0.5,411,"SPRING","HAM",138,139,"HAM1979014-50",3
"16785",44.2,-58.75,1980,7,22,"Limanda ferruginea",38.5,3.5,73,"COMPARE","HAM",35,42,"HAM1980038-45",123
"16786",44.51667,-60.85,1978,12,3,"Hippoglossoides platessoides",38,1,85,"FALL","HAM",37,39,"HAM1978010-13",13
"16787",42.65,-65.73333,1980,7,12,"Hippoglossus hippoglossus",49.5,0.5,89,"SUMMER","ATC",49,50,"ATC1980306-39",2
"16788",44.66667,-67,1976,7,12,"Amblyraja radiata",46.5,0.5,84,"SUMMER","ATC",46,47,"ATC1976250-1",4
"16789",43.98333,-66.55,1980,10,8,"Melanogrammus aeglefinus",46,0,83,"FALL","HAM",46,46,"HAM1980042-60",297
"16790",44.26667,-58.11667,1978,7,27,"Hippoglossus hippoglossus",71.5,8.5,163,"SUMMER","ATC",63,80,"ATC1978280-28",1
"16791",44.86667,-66.78333,1979,7,10,"Alosa pseudoharengus",71,1,135,"SUMMER","ATC",70,72,"ATC1979292-29",2
"16792",43.11667,-64,1971,7,8,"Triglops murrayi",49.5,0.5,97,"SUMMER","ATC",49,50,"ATC1971188-44",2
"16793",44.86667,-66.78333,1979,7,10,"Amblyraja radiata",71,1,135,"SUMMER","ATC",70,72,"ATC1979292-29",6
"16794",44.51667,-66.16667,1974,7,10,"Artediellus uncinatus",44,1,80,"SUMMER","ATC",43,45,"ATC1974225-11",1
"16795",45.06667,-65.98333,1976,7,13,"Amblyraja radiata",47.5,1.5,89,"SUMMER","ATC",46,49,"ATC1976250-5",14
"16796",43.6,-61.15,1970,7,20,"Myoxocephalus octodecemspinosus",30.5,2.5,42,"SUMMER","ATC",28,33,"ATC1970176-5",5
